brand,model,category,lifespan_km
"specialized","Specialized Pathfinder Sport Reflect 27.5"" 2.3""","tyre",2000
"specialized","Specialized Pathfinder Sport Reflect 700x38","tyre",2000
"specialized","Specialized Pathfinder Sport Reflect 700x42","tyre",2000
"specialized","Specialized Purgatory 2Bliss Ready 26"" 2.3""","tyre",2000
"specialized","Specialized Purgatory 2Bliss Ready 27.5"" 2.3""","tyre",2000
"specialized","Specialized Purgatory 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Purgatory Control 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Purgatory Grid 2Bliss Ready 26"" 2.3""","tyre",2000
"specialized","Specialized Purgatory Grid 2Bliss Ready 27.5"" 2.3""","tyre",2000
"specialized","Specialized Purgatory Grid 2Bliss Ready 27.5"" 2.6""","tyre",2000
"specialized","Specialized Purgatory Grid 2Bliss Ready 27.5"" 3.0""","tyre",2000
"specialized","Specialized Purgatory Grid 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Purgatory Grid 2Bliss Ready 29"" 2.6""","tyre",2000
"specialized","Specialized Purgatory Grid Trail 2Bliss Ready 27.5"" 2.4""","tyre",2000
"specialized","Specialized Purgatory Grid Trail 2Bliss Ready 29"" 2.4""","tyre",2000
"specialized","Specialized Renegade 2Bliss Ready 26"" 2.1""","tyre",2000
"specialized","Specialized Renegade 2Bliss Ready 29"" 2.1""","tyre",2000
"specialized","Specialized Renegade 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Renegade Control 2Bliss Ready 29"" 2.1""","tyre",2000
"specialized","Specialized Renegade Control 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Renegade Sport 20"" 2.1""","tyre",2000
"specialized","Specialized Renegade Sport 24"" 2.3""","tyre",2000
"specialized","Specialized Rhombus Pro 2Bliss Ready 700x42","tyre",2000
"specialized","Specialized Rhombus Pro 2Bliss Ready 700x47","tyre",2000
"specialized","Specialized RoadSport 700x23","tyre",3000
"specialized","Specialized RoadSport 700x32","tyre",3000
"specialized","Specialized RoadSport 700x35","tyre",3000
"specialized","Specialized RoadSport Elite 700x26","tyre",3000
"specialized","Specialized RoadSport Elite 700x28","tyre",3000
"specialized","Specialized Roller 12x2.125","tyre",2000
"specialized","Specialized Roller 16x2.125","tyre",2000
"specialized","Specialized Roller 20"" 2.125""","tyre",2000
"specialized","Specialized Roller 24"" 2.125""","tyre",2000
"specialized","Specialized Roubaix Armadillo Elite 700x23","tyre",3000
"specialized","Specialized Roubaix Pro 2Bliss Ready 700x30","tyre",3000
"specialized","Specialized Roubaix Pro 700x23","tyre",3000
"specialized","Specialized Roubaix Pro 700x25","tyre",3000
"specialized","Specialized S-Works Fast Trak 2Bliss Ready 29"" 2.1""","tyre",2000
"specialized","Specialized S-Works Fast Trak 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized S-Works Ground Control 2Bliss Ready 29"" 2.1""","tyre",2000
"specialized","Specialized S-Works Mondo 2Bliss Ready 700x28","tyre",3000
"specialized","Specialized S-Works Mondo 2Bliss Ready 700x32","tyre",3000
"specialized","Specialized S-Works Mondo 2Bliss Ready 700x35","tyre",3000
"specialized","Specialized S-Works Pathfinder 2Bliss Ready 700x42","tyre",2000
"specialized","Specialized S-Works Renegade 2Bliss Ready 29"" 2.1""","tyre",2000
"specialized","Specialized S-Works Renegade 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized S-Works Terra Tubular 28x33","tyre",3000
"specialized","Specialized S-Works Tracer Tubular 28x33","tyre",3000
"specialized","Specialized S-Works Turbo 2Bliss Ready 700x26","tyre",3000
"specialized","Specialized S-Works Turbo 2Bliss Ready 700x28","tyre",3000
"specialized","Specialized S-Works Turbo 2Bliss Ready 700x30","tyre",3000
"specialized","Specialized S-Works Turbo 700x22","tyre",3000
"specialized","Specialized S-Works Turbo 700x24","tyre",3000
"specialized","Specialized S-Works Turbo 700x26","tyre",3000
"specialized","Specialized S-Works Turbo 700x28","tyre",3000
"specialized","Specialized S-Works Turbo Allround 2 Tubular 28x24","tyre",3000
"specialized","Specialized S-Works Turbo Allround 2 Tubular 28x26","tyre",3000
"specialized","Specialized S-Works Turbo Allround Tubular 28x24","tyre",3000
"specialized","Specialized S-Works Turbo Hell of the North Tubular 28x28","tyre",3000
"specialized","Specialized S-Works Turbo RapidAir Tubeless Ready 700x26","tyre",3000
"specialized","Specialized S-Works Turbo RapidAir Tubeless Ready 700x28","tyre",3000
"specialized","Specialized S-Works Turbo Track Tubular 28x23","tyre",3000
"specialized","Specialized Sawtooth 2Bliss Ready 27.5"" 1.75""","tyre",3000
"specialized","Specialized Sawtooth 2Bliss Ready 650bx42","tyre",3000
"specialized","Specialized Sawtooth 2Bliss Ready 700x38","tyre",3000
"specialized","Specialized Sawtooth 2Bliss Ready 700x42","tyre",3000
"specialized","Specialized Slaughter 2Bliss Ready 27.5"" 2.3""","tyre",2000
"specialized","Specialized Slaughter 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Slaughter Control 2Bliss Ready 26"" 2.3""","tyre",2000
"specialized","Specialized Slaughter DH 26"" 2.3""","tyre",2000
"specialized","Specialized Slaughter DH 27.5"" 2.3""","tyre",2000
"specialized","Specialized Slaughter GRID 2Bliss Ready 26"" 2.3""","tyre",2000
"specialized","Specialized Slaughter GRID 2Bliss Ready 27.5"" 2.3""","tyre",2000
"specialized","Specialized Slaughter GRID 2Bliss Ready 27.5"" 2.6""","tyre",2000
"specialized","Specialized Slaughter GRID 2Bliss Ready 27.5"" 2.8""","tyre",2000
"specialized","Specialized Slaughter GRID 2Bliss Ready 29"" 2.3""","tyre",2000
"specialized","Specialized Slaughter GRID Trail 27.5"" 2.3""","tyre",2000
"specialized","Specialized Slaughter GRID Trail 27.5"" 2.6""","tyre",2000
"specialized","Specialized Slaughter GRID Trail 27.5"" 2.8""","tyre",2000
"specialized","Specialized Slaughter GRID Trail 29"" 2.3""","tyre",2000
"specialized","Specialized Storm Control 2Bliss Ready 26"" 2.0""","tyre",2000
"specialized","Specialized Storm Control 2Bliss Ready 26"" 2.3""","tyre",2000
"specialized","Specialized Storm Control 2Bliss Ready 27.5"" 2.0""","tyre",2000
"specialized","Specialized Storm Control 2Bliss Ready 27.5"" 2.3""","tyre",2000
"specialized","Specialized Storm Control 2Bliss Ready 29"" 1.8""","tyre",2000
"specialized","Specialized Storm Control 2Bliss Ready 29"" 2.0""","tyre",2000
"specialized","Specialized Storm DH 26"" 2.3""","tyre",2000
"specialized","Specialized Storm DH 27.5"" 2.3""","tyre",2000
"specialized","Specialized Terra Pro 2Bliss Ready 700x33","tyre",2000
"specialized","Specialized Terra Pro 2Bliss Ready 700x38","tyre",2000
"specialized","Specialized Terra Tubular 28x33","tyre",3000
"specialized","Specialized Tracer Pro 2Bliss Ready 700x33","tyre",3000
"specialized","Specialized Tracer Pro 2Bliss Ready 700x38","tyre",3000
"specialized","Specialized Tracer Pro 2Bliss Ready 700x42","tyre",3000
"specialized","Specialized Tracer Pro 2Bliss Ready 700x47","tyre",3000
"specialized","Specialized Tracer Tubular 28x33","tyre",3000
"specialized","Specialized Trigger Pro 2Bliss Ready 700x38","tyre",3000
"specialized","Specialized Trigger Sport 700x33","tyre",3000
"specialized","Specialized Trigger Sport 700x38","tyre",3000
"specialized","Specialized Trigger Sport 700x42","tyre",3000
"specialized","Specialized Trigger Sport Reflect 700x38","tyre",3000
"specialized","Specialized Trigger Sport Reflect 700x42","tyre",3000
"specialized","Specialized Trigger Sport Reflect 700x47","tyre",3000
"specialized","Specialized Trigger Tubular 28x33","tyre",3000
"specialized","Specialized Turbo Cotton - Sagan Collection LTD 700x26","tyre",3000
"specialized","Specialized Turbo Cotton - Sagan Collection LTD 700x28","tyre",3000
"specialized","Specialized Turbo Cotton 700x24","tyre",3000
"specialized","Specialized Turbo Cotton 700x26","tyre",3000
"specialized","Specialized Turbo Cotton 700x28","tyre",3000
"specialized","Specialized Turbo Cotton Hell of the North - Sagan Collection LTD 700x28","tyre",3000
"specialized","Specialized Turbo Cotton Hell of the North 700x28","tyre",3000
"specialized","Specialized Turbo Pro 700x24","tyre",3000
"specialized","Specialized Turbo Pro 700x26","tyre",3000
"specialized","Specialized Turbo Pro 700x28","tyre",3000
"sram","Sram Adapter","bottom-bracket",
"sram","Sram Apex 1 12-speed 40T","chainrings",10000
"sram","Sram Apex 1 12-speed 42T","chainrings",10000
"sram","Sram Apex 1 12-speed 44T","chainrings",10000
"sram","Sram Apex 12-speed","chain",2000
"sram","Sram CODE 2011 disc metal","brake-pads",4000
"sram","Sram CODE 2011 disc organic","brake-pads",4000
"sram","Sram CODE disc metal","brake-pads",4000
"sram","Sram CODE disc organic","brake-pads",4000
"sram","Sram CenterLine 140mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine 160mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine 170mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine 180mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine 200mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine 220mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine X 140mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine X 140mm CenterLock","brake-rotor",10000
"sram","Sram CenterLine X 160mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine X 160mm CenterLock","brake-rotor",10000
"sram","Sram CenterLine X 180mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine X 180mm CenterLock","brake-rotor",10000
"sram","Sram CenterLine XR 140mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine XR 140mm CenterLock","brake-rotor",10000
"sram","Sram CenterLine XR 160mm 6-Bolt","brake-rotor",10000
"sram","Sram CenterLine XR 160mm CenterLock","brake-rotor",10000
"sram","Sram DUB BB30","bottom-bracket",
"sram","Sram DUB BSA","bottom-bracket",
"sram","Sram DUB Italian","bottom-bracket",
"sram","Sram DUB Press Fit","bottom-bracket",
"sram","Sram DUB Press Fit 30","bottom-bracket",
"sram","Sram DUB T47","bottom-bracket",
"sram","Sram EP-EAC-BAT","battery",1000
"sram","Sram EX1 8-speed","chain",2000
"sram","Sram EX1 XG-899 8-speed 11-48T","cassette",10000
"sram","Sram Eagle Powertrain","battery",1000
"sram","Sram Eagle Powertrain Range Extender","battery",1000
"sram","Sram Elixir/Level disc organic","brake-pads",4000
"sram","Sram Elixir/Level disc sintered","brake-pads",4000
"sram","Sram Force 12-speed","chain",2000
"sram","Sram Force 12-speed 30-43T","chainrings",10000
"sram","Sram Force 12-speed 33-46T","chainrings",10000
"sram","Sram Force 12-speed 34-50T","chainrings",10000
"sram","Sram Force 12-speed 35-48T","chainrings",10000
"sram","Sram Force 12-speed 36-46T","chainrings",10000
"sram","Sram Force 12-speed 36T","chainrings",10000
"sram","Sram Force 12-speed 37-50T","chainrings",10000
"sram","Sram Force 12-speed 38T","chainrings",10000
"sram","Sram Force 12-speed 39-53T","chainrings",10000
"sram","Sram Force 12-speed 40T","chainrings",10000
"sram","Sram Force 12-speed 42T","chainrings",10000
"sram","Sram Force 12-speed 44T","chainrings",10000
"sram","Sram Force 12-speed 46T","chainrings",10000
"sram","Sram Force 12-speed 48T","chainrings",10000
"sram","Sram Force 22 12-speed 34-50T","chainrings",10000
"sram","Sram Force 22 12-speed 36-46T","chainrings",10000
"sram","Sram Force 22 12-speed 39-53T","chainrings",10000
"sram","Sram Force XG-1270 12-speed 10-26T","cassette",10000
"sram","Sram Force XG-1270 12-speed 10-28T","cassette",10000
"sram","Sram Force XG-1270 12-speed 10-33T","cassette",10000
"sram","Sram G2 CleanSweep 140mm 6-Bolt","brake-rotor",10000
"sram","Sram G2 CleanSweep 160mm 6-Bolt","brake-rotor",10000
"sram","Sram G2 CleanSweep 180mm 6-Bolt","brake-rotor",10000
"sram","Sram G2 CleanSweep 200mm 6-Bolt","brake-rotor",10000
"sram","Sram G2 CleanSweep 203mm 6-Bolt","brake-rotor",10000
"sram","Sram G3 CleanSweep 203mm 6-Bolt","brake-rotor",10000
"sram","Sram GX DH PG-720 7-speed 11-25T","cassette",10000
"sram","Sram GX Eagle 12-speed","chain",2000
"sram","Sram GX Eagle 12-speed 30T","chainrings",10000
"sram","Sram GX Eagle 12-speed 32T","chainrings",10000
"sram","Sram GX Eagle 12-speed 34T","chainrings",10000
"sram","Sram GX Eagle Flattop 12-speed","chain",2000
"sram","Sram GX Eagle XG-1275 12-speed 10-50T","cassette",10000
"sram","Sram GX Eagle XS-1275 12-speed 10-52T","cassette",10000
"sram","Sram GXP Press Fit","bottom-bracket",
"sram","Sram GXP Threaded","bottom-bracket",
"sram","Sram HRD/Level disc organic","brake-pads",4000
"sram","Sram HRD/Level disc sintered","brake-pads",4000
"sram","Sram HS2 160mm 6-Bolt","brake-rotor",10000
"sram","Sram HS2 160mm CenterLock","brake-rotor",10000
"sram","Sram HS2 180mm 6-Bolt","brake-rotor",10000
"sram","Sram HS2 180mm CenterLock","brake-rotor",10000
"sram","Sram HS2 200mm 6-Bolt","brake-rotor",10000
"sram","Sram HS2 200mm CenterLock","brake-rotor",10000
"sram","Sram HS2 220mm 6-Bolt","brake-rotor",10000
"sram","Sram HS2 220mm CenterLock","brake-rotor",10000
"sram","Sram NX Eagle 12-speed","chain",2000
"sram","Sram NX Eagle 12-speed 30T","chainrings",10000
"sram","Sram NX Eagle 12-speed 32T","chainrings",10000
"sram","Sram NX Eagle 12-speed 34T","chainrings",10000
"sram","Sram NX Eagle PG-1230 12-speed 11-50T","cassette",10000
"sram","Sram Omnium 1-speed 48T","chainrings",10000
"sram","Sram PC-1 1-speed","chain",2000
"sram","Sram PC-10 7-speed","chain",2000
"sram","Sram PC-1031 10-speed","chain",2000
"sram","Sram PC-1051 10-speed","chain",2000
"sram","Sram PC-1071 10-speed","chain",2000
"sram","Sram PC-1091 10-speed","chain",2000
"sram","Sram PC-1091R 10-speed","chain",2000
"sram","Sram PC-1110 11-speed","chain",2000
"sram","Sram PC-1130 11-speed","chain",2000
"sram","Sram PC-1170 11-speed","chain",2000
"sram","Sram PC-830 8-speed","chain",2000
"sram","Sram PC-850 8-speed","chain",2000
"sram","Sram PC-870 8-speed","chain",2000
"sram","Sram PC-951 9-speed","chain",2000
"sram","Sram PC-971 9-speed","chain",2000
"sram","Sram PC-991 9-speed","chain",2000
"sram","Sram PG-1020 10-speed 11-36T","cassette",10000
"sram","Sram PG-1030 10-speed 11-26T","cassette",10000
"sram","Sram PG-1030 10-speed 11-28T","cassette",10000
"sram","Sram PG-1030 10-speed 11-32T","cassette",10000
"sram","Sram PG-1030 10-speed 11-36T","cassette",10000
"sram","Sram PG-1050 10-speed 11-23T","cassette",10000
"sram","Sram PG-1050 10-speed 11-26T","cassette",10000
"sram","Sram PG-1050 10-speed 11-28T","cassette",10000
"sram","Sram PG-1050 10-speed 11-32T","cassette",10000
"sram","Sram PG-1050 10-speed 11-36T","cassette",10000
"sram","Sram PG-1050 10-speed 12-25T","cassette",10000
"sram","Sram PG-1050 10-speed 12-26T","cassette",10000
"sram","Sram PG-1050 10-speed 12-27T","cassette",10000
"sram","Sram PG-1050 10-speed 12-28T","cassette",10000
"sram","Sram PG-1050 10-speed 12-32T","cassette",10000
"sram","Sram PG-1050 10-speed 12-36T","cassette",10000
"sram","Sram PG-1070 10-speed 11-23T","cassette",10000
"sram","Sram PG-1070 10-speed 11-25T","cassette",10000
"sram","Sram PG-1070 10-speed 11-26T","cassette",10000
"sram","Sram PG-1070 10-speed 11-28T","cassette",10000
"sram","Sram PG-1070 10-speed 11-32T","cassette",10000
"sram","Sram PG-1070 10-speed 11-36T","cassette",10000
"sram","Sram PG-1070 10-speed 12-25T","cassette",10000
"sram","Sram PG-1070 10-speed 12-26T","cassette",10000
"sram","Sram PG-1070 10-speed 12-27T","cassette",10000
"sram","Sram PG-1070 10-speed 12-28T","cassette",10000
"sram","Sram PG-1070 10-speed 12-32T","cassette",10000
"sram","Sram PG-1070 10-speed 12-36T","cassette",10000
"sram","Sram PG-1130 11-speed 11-26T","cassette",10000
"sram","Sram PG-1130 11-speed 11-28T","cassette",10000
"sram","Sram PG-1130 11-speed 11-32T","cassette",10000
"sram","Sram PG-1130 11-speed 11-36T","cassette",10000
"sram","Sram PG-1130 11-speed 11-42T","cassette",10000
"sram","Sram PG-1170 11-speed 11-25T","cassette",10000
"sram","Sram PG-1170 11-speed 11-26T","cassette",10000
"sram","Sram PG-1170 11-speed 11-28T","cassette",10000
"sram","Sram PG-1170 11-speed 11-32T","cassette",10000
"sram","Sram PG-1170 11-speed 11-36T","cassette",10000
"sram","Sram PG-730 7-speed 11-32T","cassette",10000
"sram","Sram PG-820 8-speed 11-28T","cassette",10000
"sram","Sram PG-820 8-speed 11-30T","cassette",10000
"sram","Sram PG-820 8-speed 11-32T","cassette",10000
"sram","Sram PG-830 8-speed 11-28T","cassette",10000
"sram","Sram PG-830 8-speed 11-30T","cassette",10000
"sram","Sram PG-830 8-speed 11-32T","cassette",10000
"sram","Sram PG-850 8-speed 11-28T","cassette",10000
"sram","Sram PG-850 8-speed 11-30T","cassette",10000
"sram","Sram PG-850 8-speed 11-32T","cassette",10000
"sram","Sram PG-850 8-speed 12-23T","cassette",10000
"sram","Sram PG-850 8-speed 12-26T","cassette",10000
"sram","Sram PG-920 9-speed 11-34T","cassette",10000
"sram","Sram PG-950 9-speed 11-26T","cassette",10000
"sram","Sram PG-950 9-speed 11-28T","cassette",10000
"sram","Sram PG-950 9-speed 11-32T","cassette",10000
"sram","Sram PG-950 9-speed 11-34T","cassette",10000
"sram","Sram PG-950 9-speed 12-23T","cassette",10000
"sram","Sram PG-950 9-speed 12-26T","cassette",10000
"sram","Sram PG-970 9-speed 11-21T","cassette",10000
"sram","Sram PG-970 9-speed 11-23T","cassette",10000
"sram","Sram PG-970 9-speed 11-26T","cassette",10000
"sram","Sram PG-970 9-speed 11-32T","cassette",10000
"sram","Sram PG-970 9-speed 11-34T","cassette",10000
"sram","Sram PG-970 9-speed 12-23T","cassette",10000
"sram","Sram PG-970 9-speed 12-26T","cassette",10000
"sram","Sram PG-980 9-speed 11-32T","cassette",10000
"sram","Sram PG-980 9-speed 11-34T","cassette",10000
"sram","Sram PG-990 9-speed 11-32T","cassette",10000
"sram","Sram PG-990 9-speed 11-34T","cassette",10000
"sram","Sram Paceline 140mm CenterLock","brake-rotor",10000
"sram","Sram Paceline 160mm CenterLock","brake-rotor",10000
"sram","Sram Paceline X 140mm CenterLock","brake-rotor",10000
"sram","Sram Paceline X 160mm CenterLock","brake-rotor",10000
"sram","Sram Press Fit 30","bottom-bracket",
"sram","Sram RED 12-speed 33-46T","chainrings",10000
"sram","Sram RED 12-speed 35-48T","chainrings",10000
"sram","Sram RED 12-speed 36T","chainrings",10000
"sram","Sram RED 12-speed 37-50T","chainrings",10000
"sram","Sram RED 12-speed 38T","chainrings",10000
"sram","Sram RED 12-speed 40T","chainrings",10000
"sram","Sram RED 12-speed 42T","chainrings",10000
"sram","Sram RED 12-speed 44T","chainrings",10000
"sram","Sram RED 12-speed 46T","chainrings",10000
"sram","Sram RED 12-speed 48T","chainrings",10000
"sram","Sram RED 12-speed 50T","chainrings",10000
"sram","Sram Rail 50 26"" front","wheel",800
"sram","Sram Rail 50 26"" rear","wheel",800
"sram","Sram Rail 50 27.5"" front","wheel",800
"sram","Sram Rail 50 27.5"" rear","wheel",800
"sram","Sram Rail 50 29"" front","wheel",800
"sram","Sram Rail 50 29"" rear","wheel",800
"sram","Sram Red 12-speed","chain",2000
"sram","Sram Red 22 11-speed","chain",2000
"sram","Sram Red XG-1090 10-speed 11-23T","cassette",10000
"sram","Sram Red XG-1090 10-speed 11-25T","cassette",10000
"sram","Sram Red XG-1090 10-speed 11-26T","cassette",10000
"sram","Sram Red XG-1090 10-speed 11-28T","cassette",10000
"sram","Sram Red XG-1090 10-speed 12-27T","cassette",10000
"sram","Sram Red XG-1090-CX 10-speed 12-27T","cassette",10000
"sram","Sram Red XG-1190 11-speed 11-25T","cassette",10000
"sram","Sram Red XG-1190 11-speed 11-26T","cassette",10000
"sram","Sram Red XG-1190 11-speed 11-28T","cassette",10000
"sram","Sram Red XG-1190 11-speed 11-30T","cassette",10000
"sram","Sram Red XG-1190 11-speed 11-32T","cassette",10000
"sram","Sram Red XG-1290 12-speed 10-26T","cassette",10000
"sram","Sram Red XG-1290 12-speed 10-28T","cassette",10000
"sram","Sram Red XG-1290 12-speed 10-30T","cassette",10000
"sram","Sram Red XG-1290 12-speed 10-33T","cassette",10000
"sram","Sram Red XG-1290 12-speed 10-36T","cassette",10000
"sram","Sram Red eTap","battery",1000
"sram","Sram Rise 40 26"" front","wheel",800
"sram","Sram Rise 40 26"" rear","wheel",800
"sram","Sram Rise 40 27.5"" front","wheel",800
"sram","Sram Rise 40 27.5"" rear","wheel",800
"sram","Sram Rise 40 29"" front","wheel",800
"sram","Sram Rise 40 29"" rear","wheel",800
"sram","Sram Rise 60 26"" front","wheel",800
"sram","Sram Rise 60 26"" rear","wheel",800
"sram","Sram Rise 60 27.5"" front","wheel",800
"sram","Sram Rise 60 27.5"" rear","wheel",800
"sram","Sram Rise 60 29"" front","wheel",800
"sram","Sram Rise 60 29"" rear","wheel",800
"sram","Sram Rise XX 29"" front","wheel",800
"sram","Sram Rise XX 29"" rear","wheel",800
"sram","Sram Rival 12-speed","chain",2000
"sram","Sram Rival 12-speed 30-43T","chainrings",10000
"sram","Sram Rival 12-speed 33-46T","chainrings",10000
"sram","Sram Rival 12-speed 35-48T","chainrings",10000
"sram","Sram Rival 12-speed 38T","chainrings",10000
"sram","Sram Rival 12-speed 40T","chainrings",10000
"sram","Sram Rival 12-speed 42T","chainrings",10000
"sram","Sram Rival 12-speed 44T","chainrings",10000
"sram","Sram Rival 12-speed 46T","chainrings",10000
"sram","Sram Rival 12-speed 50T","chainrings",10000
"sram","Sram Rival 22 12-speed 34-50T","chainrings",10000
"sram","Sram Rival 22 12-speed 36-46T","chainrings",10000
"sram","Sram Rival 22 12-speed 36-50T","chainrings",10000
"sram","Sram Rival XG-1250 12-speed 10-30T","cassette",10000
"sram","Sram Rival XG-1250 12-speed 10-36T","cassette",10000
"sram","Sram Roam 30 26"" front","wheel",800
"sram","Sram Roam 30 26"" rear","wheel",800
"sram","Sram Roam 30 27.5"" front","wheel",800
"sram","Sram Roam 30 27.5"" rear","wheel",800
"sram","Sram Roam 30 29"" front","wheel",800
"sram","Sram Roam 30 29"" rear","wheel",800
"sram","Sram Roam 40 26"" front","wheel",800
"sram","Sram Roam 40 26"" rear","wheel",800
"sram","Sram Roam 40 27.5"" front","wheel",800
"sram","Sram Roam 40 27.5"" rear","wheel",800
"sram","Sram Roam 40 29"" front","wheel",800
"sram","Sram Roam 40 29"" rear","wheel",800
"sram","Sram Roam 50 26"" front","wheel",800
"sram","Sram Roam 50 26"" rear","wheel",800
"sram","Sram Roam 50 27.5"" front","wheel",800
"sram","Sram Roam 50 27.5"" rear","wheel",800
"sram","Sram Roam 50 29"" front","wheel",800
"sram","Sram Roam 50 29"" rear","wheel",800
"sram","Sram Roam 60 26"" front","wheel",800
"sram","Sram Roam 60 26"" rear","wheel",800
"sram","Sram Roam 60 27.5"" front","wheel",800
"sram","Sram Roam 60 27.5"" rear","wheel",800
"sram","Sram Roam 60 29"" front","wheel",800
"sram","Sram Roam 60 29"" rear","wheel",800
"sram","Sram S-300 Eagle 10-speed 48T","chainrings",10000
"sram","Sram S-390 Eagle 11-speed 34-46T","chainrings",10000
"sram","Sram S-390 Eagle 11-speed 34-50T","chainrings",10000
"sram","Sram S-650 Eagle 11-speed 38T","chainrings",10000
"sram","Sram SX Eagle 12-speed","chain",2000
"sram","Sram SX Eagle 12-speed 30T","chainrings",10000
"sram","Sram SX Eagle 12-speed 32T","chainrings",10000
"sram","Sram SX Eagle 12-speed 34T","chainrings",10000
"sram","Sram SX Eagle PG-1210 12-speed 11-50T","cassette",10000
"sram","Sram TRAIL disc organic","brake-pads",4000
"sram","Sram TRAIL disc sintered","brake-pads",4000
"sram","Sram X0 Eagle 12-speed 32T","chainrings",10000
"sram","Sram X0 Eagle Flattop 12-speed","chain",2000
"sram","Sram X0 Eagle XS-1295 12-speed 10-52T","cassette",10000
"sram","Sram X0 XG-1080 10-speed 11-36T","cassette",10000
"sram","Sram X01 DH 10-speed 32T","chainrings",10000
"sram","Sram X01 DH 10-speed 34T","chainrings",10000
"sram","Sram X01 DH 10-speed 36T","chainrings",10000
"sram","Sram X01 DH XG-795 7-speed 10-24T","cassette",10000
"sram","Sram X01 Eagle 12-speed","chain",2000
"sram","Sram X01 Eagle 12-speed 30T","chainrings",10000
"sram","Sram X01 Eagle 12-speed 32T","chainrings",10000
"sram","Sram X01 Eagle 12-speed 34T","chainrings",10000
"sram","Sram X01 Eagle 12-speed 36T","chainrings",10000
"sram","Sram X01 Eagle XG-1295 12-speed 10-50T","cassette",10000
"sram","Sram X01 XG-1195 11-speed 10-42T","cassette",10000
"sram","Sram X1 1000 Eagle 12-speed 30T","chainrings",10000
"sram","Sram X1 1000 Eagle 12-speed 32T","chainrings",10000
"sram","Sram X1 1000 Eagle 12-speed 34T","chainrings",10000
"sram","Sram X1 11-speed","chain",2000
"sram","Sram XG-1150 11-speed 10-42T","cassette",10000
"sram","Sram XG-1175 11-speed 10-42T","cassette",10000
"sram","Sram XG-1180 11-speed 10-42T","cassette",10000
"sram","Sram XPLR PG-1231 12-speed 11-44T","cassette",10000
"sram","Sram XPLR XG-1251 12-speed 10-44T","cassette",10000
"sram","Sram XPLR XG-1271 12-speed 10-44T","cassette",10000
"sram","Sram XPLR XG-1391 13-speed 10-46T","cassette",10000
"sram","Sram XX Eagle 12-speed 32T","chainrings",10000
"sram","Sram XX Eagle Flattop 12-speed","chain",2000
"sram","Sram XX Eagle XS-1279 12-speed 10-52T","cassette",10000
"sram","Sram XX Eagle XS-1297 12-speed 10-52T","cassette",10000
"sram","Sram XX SL Eagle 12-speed 34T","chainrings",10000
"sram","Sram XX SL Eagle Flattop 12-speed","chain",2000
"sram","Sram XX SL Eagle XS-1299 12-speed 10-52T","cassette",10000
"sram","Sram XX XG-1099 10-speed 11-32T","cassette",10000
"sram","Sram XX XG-1099 10-speed 11-36T","cassette",10000
"sram","Sram XX1 11-speed","chain",2000
"sram","Sram XX1 Eagle 12-speed","chain",2000
"sram","Sram XX1 Eagle 12-speed 30T","chainrings",10000
"sram","Sram XX1 Eagle 12-speed 32T","chainrings",10000
"sram","Sram XX1 Eagle 12-speed 34T","chainrings",10000
"sram","Sram XX1 Eagle 12-speed 36T","chainrings",10000
"sram","Sram XX1 Eagle XG-1299 12-speed 10-50T","cassette",10000
"sram","Sram XX1 XG-1199 11-speed 10-42T","cassette",10000
"sunrace","SunRace BBM97","bottom-bracket",
"sunrace","SunRace BBRS","bottom-bracket",
"sunrace","SunRace BBS08","bottom-bracket",
"sunrace","SunRace BBS15","bottom-bracket",
"sunrace","SunRace BBS16","bottom-bracket",
"sunrace","SunRace BBS18","bottom-bracket",
"sunrace","SunRace BBS19","bottom-bracket",
"sunrace","SunRace BBT08","bottom-bracket",
"sunrace","SunRace BSA","bottom-bracket",
"sunrace","SunRace BSB","bottom-bracket",
"sunrace","SunRace BSF","bottom-bracket",
"sunrace","SunRace BSM20 rim","brake-pads",4000
"sunrace","SunRace BSM30 rim","brake-pads",4000
"sunrace","SunRace BSM60 rim","brake-pads",4000
"sunrace","SunRace BSM90 rim","brake-pads",4000
"sunrace","SunRace BSM96 rim","brake-pads",4000
"sunrace","SunRace BSR80 rim","brake-pads",4000
"sunrace","SunRace BSR90 rim","brake-pads",4000
