name,brand,model,category,life_target_km,pbg_id
"Michelin Force XC 29"" 2.25"" Performance","michelin","force xc","tyre",2000,"ada8e16a-cb0e-4d1a-a218-62ea84b11967"
"Michelin Force XC2 29"" 2.1"" Performance","michelin","force xc2","tyre",2000,"0235568d-6d4b-4a01-a246-ab2793a24aee"
"Michelin Force XC2 29"" 2.1"" Racing","michelin","force xc2","tyre",2000,"99106bc2-ca27-4527-9647-63a16963d9fc"
"Michelin Force XC2 29"" 2.25"" Performance","michelin","force xc2","tyre",2000,"dcecc66f-80fd-4466-bfbe-9dbdf7817c65"
"Michelin Force XC2 29"" 2.25"" Racing","michelin","force xc2","tyre",2000,"0914c85c-40e9-48e1-952d-134e0c3a2149"
"Michelin Jet XC2 29"" 2.25""","michelin","jet xc2","tyre",2000,"333abc7e-aafc-4f31-9eb3-620617b2ff6f"
"Michelin Jet XC2 29"" 2.35""","michelin","jet xc2","tyre",2000,"79c06dcf-1886-458c-9762-85e7ff5a4196"
"Michelin Jet XCR 27.5"" 2.25""","michelin","jet xcr","tyre",2000,"957b0ecf-ec9f-481b-99f5-f87ba7ba9b92"
"Michelin Jet XCR 29"" 2.1""","michelin","jet xcr","tyre",2000,"834e006f-d071-495a-856d-90d50a869c55"
"Michelin Jet XCR 29"" 2.25""","michelin","jet xcr","tyre",2000,"abc83401-cd2a-498c-a71c-9981f996affc"
"Michelin Lithion 2 700x23","michelin","lithion 2","tyre",3000,"607c769a-885e-40d1-b52d-d56910f3e32d"
"Michelin Lithion 2 700x25","michelin","lithion 2","tyre",3000,"d03fd48a-ac44-4cd0-8907-5eaf74c8117a"
"Michelin Lithion 3 700x23","michelin","lithion 3","tyre",3000,"b125b264-0039-431e-b3a7-04da23e73881"
"Michelin Lithion 3 700x25","michelin","lithion 3","tyre",3000,"f73aa068-02e3-413a-862b-23728476e546"
"Michelin Lithion 4 700x23","michelin","lithion 4","tyre",3000,"6125100c-f42e-455f-87ac-8b401c545167"
"Michelin Lithion 4 700x25","michelin","lithion 4","tyre",3000,"c8d0da6b-38fd-4367-9906-e95dc5f0622b"
"Michelin Lithion 4 700x28","michelin","lithion 4","tyre",3000,"01cb670c-e4a7-45ec-bc01-8c6461f01c37"
"Michelin Lithion 4 700x30","michelin","lithion 4","tyre",3000,"55a2c1c4-4c26-4486-bd0e-756ae40e70c0"
"Michelin Lithion 4 700x32","michelin","lithion 4","tyre",3000,"e212e167-12ce-4192-b95a-13fe6e558e7f"
"Michelin Mud Enduro 27.5"" 2.25""","michelin","mud enduro","tyre",2000,"804f8c47-0d58-4d44-940c-51ce0f017fd2"
"Michelin Mud Enduro 29"" 2.25""","michelin","mud enduro","tyre",2000,"ec4e6a24-021c-4e77-9a8e-624b798bd17b"
"Michelin Mud Enduro MAGI-X 27.5"" 2.25""","michelin","mud enduro magi-x","tyre",2000,"11ca3f5f-7eab-40c9-9f25-00312bed8950"
"Michelin Mud Enduro MAGI-X 29"" 2.25""","michelin","mud enduro magi-x","tyre",2000,"7afb3413-f1a4-41ae-a049-f8b2151bae4e"
"Michelin Pilot Freestyle 20"" 2.1""","michelin","pilot freestyle","tyre",3000,"3324be9f-7f71-4537-a224-8f597c95df77"
"Michelin Pilot Freestyle 20"" 2.3""","michelin","pilot freestyle","tyre",3000,"2084e7fd-98da-4d2c-95ca-2d0fbc781608"
"Michelin Pilot Pump 26"" 2.3""","michelin","pilot pump","tyre",2000,"c328db7b-f665-4158-8450-012e27ae8600"
"Michelin Pilot SX 20"" 1.5""","michelin","pilot sx","tyre",3000,"6e9c589d-01c8-4270-9725-ea9d7593b806"
"Michelin Pilot SX Slick 20"" 1.7""","michelin","pilot sx slick","tyre",3000,"acfa2331-81e3-4a92-8b05-db4f5ec89351"
"Michelin Pilot Slope 26"" 2.25""","michelin","pilot slope","tyre",2000,"eaceb711-7959-491c-964e-607eecec768a"
"Michelin Power Adventure 700x30","michelin","power adventure","tyre",2000,"40dfa0c3-be3e-4551-89a7-59a3ea35d320"
"Michelin Power Adventure 700x36","michelin","power adventure","tyre",2000,"4c15c420-500c-4d38-8cef-37fa39a589c8"
"Michelin Power Adventure 700x42","michelin","power adventure","tyre",2000,"0e8872bf-e405-4bb6-b76c-87d5ba2dee8e"
"Michelin Power Adventure 700x48","michelin","power adventure","tyre",2000,"c62eb517-c3cd-486c-a0e5-006aff67cafb"
"Michelin Power All Season 700x23","michelin","power all season","tyre",3000,"78ab0371-8643-445f-8c2b-af2573671d7f"
"Michelin Power All Season 700x25","michelin","power all season","tyre",3000,"ec25ef19-4b5f-4419-9ce4-08272a93b76d"
"Michelin Power All Season 700x28","michelin","power all season","tyre",3000,"db7ac906-3024-4140-9cfe-4e7fde355096"
"Michelin Power Competition 700x23","michelin","power competition","tyre",3000,"001b6a5c-91ae-4654-b33a-b9cc78aae8e6"
"Michelin Power Competition 700x25","michelin","power competition","tyre",3000,"eb2d3f58-448b-4527-9fac-6a54bedaa283"
"Michelin Power Cup Competition 700x23","michelin","power cup competition","tyre",3000,"a6bc09e8-5d93-4ebf-a46e-dd31da0ace1e"
"Michelin Power Cup Competition 700x25","michelin","power cup competition","tyre",3000,"2afe14e5-4ad0-4d58-baa9-d97550cda2d4"
"Michelin Power Cup Competition 700x28","michelin","power cup competition","tyre",3000,"68073116-60a2-480b-9980-374ffcf71b9b"
"Michelin Power Cup TLR Competition 700x25","michelin","power cup tlr competition","tyre",3000,"1af20243-d6db-4f1f-a254-2139695d7a9c"
"Michelin Power Cup TLR Competition 700x28","michelin","power cup tlr competition","tyre",3000,"d0ed5559-053e-4361-ba51-54514c28e40b"
"Michelin Power Cup TLR Competition 700x30","michelin","power cup tlr competition","tyre",3000,"56ce937a-e249-4f6c-baf0-2546014856be"
"Michelin Power Cyclocross Jet 700x33","michelin","power cyclocross jet","tyre",3000,"fff89dad-6ac7-4d45-a456-071cd07b3c5c"
"Michelin Power Cyclocross Mud 700x30","michelin","power cyclocross mud","tyre",3000,"20138772-1f27-42c7-ae40-7d51228b6c7b"
"Michelin Power Endurance 700x23","michelin","power endurance","tyre",3000,"feedc0df-d8ad-4208-a4fa-1da7f8d8d491"
"Michelin Power Endurance 700x25","michelin","power endurance","tyre",3000,"a39e11b4-6d71-4f72-a375-3a7a0aba3041"
"Michelin Power Endurance 700x28","michelin","power endurance","tyre",3000,"1b9a75e8-66f6-4bda-8999-68b398f230a7"
"Michelin Power Gravel 700x33","michelin","power gravel","tyre",2000,"905618fa-9e04-45c2-896f-319b7daf0496"
"Michelin Power Gravel 700x35","michelin","power gravel","tyre",2000,"bf79a870-601f-4d2a-8250-a5786a627c00"
"Michelin Power Gravel 700x40","michelin","power gravel","tyre",2000,"d8bfdb34-def3-4d03-8860-21c88a34ae7e"
"Michelin Power Gravel 700x47","michelin","power gravel","tyre",2000,"d7e9064f-2e2b-4787-9d63-fa57bfc38c83"
"Michelin Power Protection + 700x23","michelin","power protection +","tyre",3000,"de3525ae-be91-4353-aa31-070489ed5731"
"Michelin Power Protection + 700x25","michelin","power protection +","tyre",3000,"cdf0af4d-5fa6-4138-973a-ef60764316f8"
"Michelin Power Protection + 700x28","michelin","power protection +","tyre",3000,"83d00335-0bab-46cb-80cc-35509c2fa4ae"
"Michelin Power Protection TLR 700x28","michelin","power protection tlr","tyre",3000,"f6cc0bc0-bc25-41c2-942d-ca64816d4e49"
"Michelin Power Protection TLR 700x30","michelin","power protection tlr","tyre",3000,"06aeb68d-799d-49d0-bc75-7f5d873c0655"
"Michelin Power Protection TLR 700x32","michelin","power protection tlr","tyre",3000,"f1b2ebe4-636b-4f48-b0b9-15f2333f21ab"
"Michelin Power Time Trial 700x23","michelin","power time trial","tyre",3000,"01e92d7f-01cb-4250-946b-a981e516f03e"
"Michelin Power Time Trial 700x25","michelin","power time trial","tyre",3000,"d443e527-3a3f-4811-8f95-74f4b3f5a610"
"Michelin Pro4 Endurance 700x23","michelin","pro4 endurance","tyre",3000,"34b6eb3d-04ca-47f6-8f25-2c5e900e9018"
"Michelin Pro4 Endurance 700x25","michelin","pro4 endurance","tyre",3000,"3fdca2af-906c-462a-a10b-bf0b564ede76"
"Michelin Pro4 Endurance 700x28","michelin","pro4 endurance","tyre",3000,"aaa6c80a-ff70-4ab8-b70b-0c0290eac866"
"Michelin Pro4 Service Course 650x23","michelin","pro4 service course","tyre",3000,"9e35743b-ee60-4331-b66f-c8790552fb02"
"Michelin Pro4 Service Course 700x20","michelin","pro4 service course","tyre",3000,"f81f984c-4596-413d-ac70-ef4c56618cf0"
"Michelin Pro4 Service Course 700x23","michelin","pro4 service course","tyre",3000,"fa2963c0-8795-499b-8cc2-c6325a7ca696"
"Michelin Pro4 Service Course 700x25","michelin","pro4 service course","tyre",3000,"de7f5899-dd2a-4a9e-81f9-31ce621ecce2"
"Michelin Protek 20"" 1.5""","michelin","protek","tyre",3000,"5ac2e00d-ec39-4495-8b75-4d3af7d897b5"
"Michelin Protek Cross 26"" 1.6""","michelin","protek cross","tyre",3000,"b3389f15-885e-446a-a003-fac711e6e4f9"
"Michelin Protek Cross 26"" 1.85""","michelin","protek cross","tyre",3000,"3522771a-5e59-4caf-9a57-76a5b3cfea3e"
"Michelin Protek Cross Max 26"" 1.6""","michelin","protek cross max","tyre",3000,"ad14ca98-6bd4-4ef7-8e37-96bec68e5fdd"
"Michelin Protek Cross Max 26"" 1.85""","michelin","protek cross max","tyre",3000,"7549d5f9-59ee-4630-9c5b-e7186cc959da"
"Michelin Protek Cross Max 700x32","michelin","protek cross max","tyre",3000,"5288d59d-b7a9-49f3-9ea0-760782801e28"
"Michelin Protek Cross Max 700x35","michelin","protek cross max","tyre",3000,"408bf8ca-29cf-4a2f-9844-fb3011028cfc"
"Michelin Protek Cross Max 700x40","michelin","protek cross max","tyre",3000,"9919ec1b-99ee-4752-a6b7-0bb09379a5c0"
"Michelin Protek Cross Max 700x47","michelin","protek cross max","tyre",3000,"d5551d92-19ea-4b6c-8db9-a1909eb339b8"
"Michelin Protek Max 20"" 1.5""","michelin","protek max","tyre",3000,"4f9ffc75-5bdd-465b-a101-5becb90d457b"
"Michelin Protek Max 20"" 2.2""","michelin","protek max","tyre",3000,"7a49bd12-2655-4291-bb07-3eef6a41b5ba"
"Michelin Protek Max 24"" 1.85""","michelin","protek max","tyre",3000,"e8346f5d-8430-48f3-866a-6f26818287b9"
"Michelin Protek Max 26"" 1.4""","michelin","protek max","tyre",3000,"4ed69dbb-f98e-490d-bf74-537e664f2728"
"Michelin Protek Max 26"" 1.85""","michelin","protek max","tyre",3000,"2c2fa327-dbbf-4eed-8af2-cf6b771701c6"
"Michelin Protek Max 26"" 2.2""","michelin","protek max","tyre",3000,"dce8b3f3-c476-4e74-ba6c-0a91d80ab793"
"Michelin Protek Max 29"" 2.2""","michelin","protek max","tyre",3000,"ed1e29bb-9437-48df-a161-f5c9b41335dc"
"Michelin Protek Max 700x28","michelin","protek max","tyre",3000,"1cbbf29d-963d-4bbb-b7fe-2b150051f735"
"Michelin Protek Max 700x32","michelin","protek max","tyre",3000,"5604cc23-b5c7-4284-a7c6-19a58ab108d4"
"Michelin Protek Max 700x37","michelin","protek max","tyre",3000,"0515cfc0-6b85-46d2-92cb-6ef3ed62e3b4"
"Michelin Protek Max 700x40","michelin","protek max","tyre",3000,"b60bcf2e-0ad4-4cbf-8991-c4acc8f1785b"
"Michelin Protek Max 700x42","michelin","protek max","tyre",3000,"2d1d3cbe-3a33-49ed-81b6-f2b32d939c36"
"Michelin Protek Max 700x47","michelin","protek max","tyre",3000,"dfcbed61-16c2-4a72-bd2d-f9dfe5fc2e12"
"Michelin Rock'R 2 Enduro 26"" 2.35""","michelin","rock'r 2 enduro","tyre",2000,"070da6cb-c418-4392-be3e-193de6495eec"
"Michelin Rock'R 2 Enduro 27.5"" 2.35""","michelin","rock'r 2 enduro","tyre",2000,"dd9d837c-4925-42d9-b360-10a2d276df27"
"Michelin Rock'R 2 Enduro 29"" 2.35""","michelin","rock'r 2 enduro","tyre",2000,"86729c02-586a-4a23-8c04-c9155f360fcc"
"Michelin Stargrip 700x35","michelin","stargrip","tyre",3000,"692caba8-212d-40ea-b4ee-218baf3cd93e"
"Michelin Stargrip 700x40","michelin","stargrip","tyre",3000,"bc5651eb-dd1a-442f-8f27-719a691e9b9b"
"Michelin Wild 27.5"" 2.25"" Access","michelin","wild","tyre",2000,"96351c33-e1c5-413d-9621-b1755c889578"
"Michelin Wild 27.5"" 2.4"" Access","michelin","wild","tyre",2000,"0571766e-7e9b-4b85-a15e-15037427df4f"
"Michelin Wild 27.5"" 2.6"" Access","michelin","wild","tyre",2000,"7e10a578-c400-4f05-8c48-3e437e9e4b70"
"Michelin Wild 27.5"" 2.8"" Access","michelin","wild","tyre",2000,"b68fe1e8-89a2-4bb9-8655-c78e6bd4d55a"
"Michelin Wild 29"" 2.25"" Access","michelin","wild","tyre",2000,"f6ab9394-a547-4b1a-a2a0-07f2d86deb9e"
"Michelin Wild 29"" 2.4"" Access","michelin","wild","tyre",2000,"f9517620-8c30-4bc0-95be-d1ee8b487c8c"
"Michelin Wild 29"" 2.6"" Access","michelin","wild","tyre",2000,"46674ea8-1661-4a3a-941a-0b9baa76d495"
"Michelin Wild AM 26"" 2.35"" Performance","michelin","wild am","tyre",2000,"26f53d01-5b0d-45ca-9510-cc00339cd454"
"Michelin Wild AM 27.5"" 2.35"" Competition","michelin","wild am","tyre",2000,"754a5b07-a589-45bc-9874-c48b2a48883d"
"Michelin Wild AM 27.5"" 2.35"" Performance","michelin","wild am","tyre",2000,"4a61576a-c2b8-41a2-910c-d9e6c87098b3"
"Michelin Wild AM 27.5"" 2.6"" Competition","michelin","wild am","tyre",2000,"db368bd9-8960-498f-a20b-60cdadbf1b11"
"Michelin Wild AM 27.5"" 2.6"" Performance","michelin","wild am","tyre",2000,"e761d9c7-5407-4f75-9284-d1855a80ee10"
"Michelin Wild AM 27.5"" 2.8"" Competition","michelin","wild am","tyre",2000,"d35b3876-7ae5-4804-9327-25fb766cbfee"
"Michelin Wild AM 27.5"" 2.8"" Performance","michelin","wild am","tyre",2000,"955bfd01-2559-46b1-9ad8-a9395bc24af3"
"Michelin Wild AM 29"" 2.35"" Competition","michelin","wild am","tyre",2000,"17b1e874-5e9b-4ae2-a9c4-210c876d590f"
"Michelin Wild AM2 27.5"" 2.4"" Competition","michelin","wild am2","tyre",2000,"2136b52d-a10c-4c03-a8e1-f5ec83194248"
"Michelin Wild AM2 27.5"" 2.6"" Competition","michelin","wild am2","tyre",2000,"e3769996-073f-4600-9fa7-7866245f2edf"
"Michelin Wild AM2 29"" 2.4"" Competition","michelin","wild am2","tyre",2000,"eff974bb-14bd-4265-85ef-05aaadab8122"
"Michelin Wild AM2 29"" 2.6"" Competition","michelin","wild am2","tyre",2000,"2c8df3dc-e793-4706-b4ca-1366256a21b1"
"Michelin Wild Enduro Front GUM-X 27.5"" 2.4""","michelin","wild enduro front gum-x","tyre",2000,"ec634eae-3c76-4df5-a684-e5807d067aaf"
"Michelin Wild Enduro Front GUM-X 27.5"" 2.6""","michelin","wild enduro front gum-x","tyre",2000,"6afbec7b-9b3c-4111-91db-c3d5d38257e2"
"Michelin Wild Enduro Front GUM-X 27.5"" 2.8""","michelin","wild enduro front gum-x","tyre",2000,"a6327df0-7cbe-4a1a-8b38-025b24391eac"
"Michelin Wild Enduro Front GUM-X 29"" 2.4""","michelin","wild enduro front gum-x","tyre",2000,"a1937e48-e08a-45c2-9852-0966ee980595"
"Michelin Wild Enduro Front MAGI-X 27.5"" 2.4""","michelin","wild enduro front magi-x","tyre",2000,"6992d628-1d78-46cb-9aed-3ecfbc3aa397"
"Michelin Wild Enduro Front MAGI-X 29"" 2.4""","michelin","wild enduro front magi-x","tyre",2000,"076f3c01-ae63-4359-8e87-4725bdd16c82"
"Michelin Wild Enduro MH 27.5"" 2.5""","michelin","wild enduro mh","tyre",2000,"aa0d96dd-90e8-44fa-829e-959f0a7cf1e3"
"Michelin Wild Enduro MH 29"" 2.5""","michelin","wild enduro mh","tyre",2000,"fd639a0b-a71e-4a23-8968-8ee63b399559"
"Michelin Wild Enduro MS 27.5"" 2.4""","michelin","wild enduro ms","tyre",2000,"3432da85-fddb-4e1a-b6cc-50681a8ebe0c"
"Michelin Wild Enduro MS 29"" 2.4""","michelin","wild enduro ms","tyre",2000,"79100d20-3f9a-4f54-ac4b-393ed10eb62e"
"Michelin Wild Enduro Rear 27.5"" 2.4""","michelin","wild enduro rear","tyre",2000,"f7c48406-23a8-439b-9b21-1b60d0d028bb"
"Michelin Wild Enduro Rear 29"" 2.4""","michelin","wild enduro rear","tyre",2000,"1759ff4e-64bd-4dfa-be39-d7fc8e1836f1"
"Michelin Wild Enduro Rear GUM-X 27.5"" 2.4""","michelin","wild enduro rear gum-x","tyre",2000,"d9814af6-6e0b-4ae2-a81d-e8ca52caf06b"
"Michelin Wild Enduro Rear GUM-X 27.5"" 2.6""","michelin","wild enduro rear gum-x","tyre",2000,"bd201a3a-2b8a-45ba-ab0a-ddeba177254c"
"Michelin Wild Enduro Rear GUM-X 27.5"" 2.8""","michelin","wild enduro rear gum-x","tyre",2000,"eb155376-6d22-49c2-a5aa-09941f323e87"
"Michelin Wild Enduro Rear GUM-X 29"" 2.4""","michelin","wild enduro rear gum-x","tyre",2000,"b1440fa3-c32d-4169-b359-1b8e1ac64b91"
"Michelin Wild Grip'R 2 26"" 2.1""","michelin","wild grip'r 2","tyre",2000,"544d8d9b-95dd-43e9-9545-4915be49db3d"
"Michelin Wild Grip'R 2 26"" 2.25""","michelin","wild grip'r 2","tyre",2000,"ac589c70-63d0-4a8e-850f-8b192df94f7f"
"Michelin Wild Grip'R 2 27.5"" 2.1""","michelin","wild grip'r 2","tyre",2000,"fbcb9ee1-2487-4e68-aa87-40d4d379b441"
"Michelin Wild Grip'R 2 27.5"" 2.25""","michelin","wild grip'r 2","tyre",2000,"63aa6774-fa4c-4b4c-a3b7-fb3c2d690a7e"
"Michelin Wild Grip'R 2 27.5"" 2.35""","michelin","wild grip'r 2","tyre",2000,"d0a1d9e3-3401-4f9a-ab77-704937b6dd35"
"Michelin Wild Grip'R 2 29"" 2.1""","michelin","wild grip'r 2","tyre",2000,"3de75127-6a48-4d25-aa6b-55f5a8be3a34"
"Michelin Wild Grip'R 2 29"" 2.25""","michelin","wild grip'r 2","tyre",2000,"a6a0fd6a-b65a-4a64-b78a-8577e14db9a1"
"Michelin Wild Grip'R 26"" 2.0""","michelin","wild grip'r","tyre",2000,"aaed14b0-03c2-4b6f-b664-1043bf45d6b4"
"Michelin Wild Grip'R 26"" 2.1""","michelin","wild grip'r","tyre",2000,"94a1ffd0-19ab-4680-9165-5228d9369851"
"Michelin Wild Grip'R 26"" 2.25""","michelin","wild grip'r","tyre",2000,"476ffbfe-4b07-4b8a-a2db-4083497d891d"
"Michelin Wild Grip'R 27.5"" 2.25""","michelin","wild grip'r","tyre",2000,"a9886882-f097-4501-833a-44014b782be2"
"Michelin Wild Grip'R 27.5"" 2.35""","michelin","wild grip'r","tyre",2000,"1705b145-62ae-447a-8771-8485118b9e7f"
"Michelin Wild Grip'R 29"" 2.0""","michelin","wild grip'r","tyre",2000,"838eac8e-b0bb-4ca7-a560-926253e880a3"
"Michelin Wild Grip'R 29"" 2.25""","michelin","wild grip'r","tyre",2000,"e054ecb5-664b-4a0c-bf85-b8babc899410"
"Michelin Wild Grip'R 29"" 2.35""","michelin","wild grip'r","tyre",2000,"c5109e00-42de-48cb-a841-97617baa692c"
"Michelin Wild Mud 29"" 2.0""","michelin","wild mud","tyre",2000,"9fc3c898-604f-4144-9e4b-4ff39a0984e1"
"Michelin Wild Mud Advanced 26"" 2.0""","michelin","wild mud advanced","tyre",2000,"5b23fe65-f658-4651-ae42-02275c8156b2"
"Michelin Wild Mud Advanced 27.5"" 2.0""","michelin","wild mud advanced","tyre",2000,"ab28776d-9546-4a28-9b3f-578944d290c7"
"Michelin Wild Mud Advanced 29"" 2.0""","michelin","wild mud advanced","tyre",2000,"0cadc017-a7db-42e3-9d05-0a0a33d64db8"
"Michelin Wild Mud Enduro 26"" 2.25""","michelin","wild mud enduro","tyre",2000,"32f2f30c-245a-4be2-9efc-730ad4bbac89"
"Michelin Wild Mud Enduro 27.5"" 2.25""","michelin","wild mud enduro","tyre",2000,"61a886b7-aa04-4f43-a91a-9f52ef5ee240"
"Michelin Wild Mud Enduro 29"" 2.25""","michelin","wild mud enduro","tyre",2000,"bb27eb78-a884-47b4-ad6c-a60b49936891"
"Michelin Wild Race'R Ultimate Advanced 26"" 2.25""","michelin","wild race'r ultimate advanced","tyre",2000,"49ff074b-2d60-46e8-9cd7-17c2f3e4147e"
"Michelin Wild Run'R Advanced Light 26"" 1.1""","michelin","wild run'r advanced light","tyre",2000,"60fc36c2-bfd3-49a4-945e-75b312d39044"
"Michelin Wild Run'R Advanced Light 26"" 1.4""","michelin","wild run'r advanced light","tyre",2000,"711669e6-23e2-45f5-bf9d-3a2909ee3bae"
"Michelin Wild Run'R Advanced Light 27.5"" 1.4""","michelin","wild run'r advanced light","tyre",2000,"1af1e215-637b-460e-a45f-c524fe8fc4cd"
"Michelin Wild Run'R Advanced Light 29"" 1.4""","michelin","wild run'r advanced light","tyre",2000,"e96f9502-19ed-4926-887e-97ab2ef8d901"
"Michelin Wild XC 29"" 2.25""","michelin","wild xc","tyre",2000,"bd0d25c9-36fc-40a9-8242-b26a6e358b60"
"Michelin Wild XC 29"" 2.25"" Racing","michelin","wild xc","tyre",2000,"22932813-b7de-41b6-a133-5709c3345204"
"Michelin Wild XC 29"" 2.35""","michelin","wild xc","tyre",2000,"8f23175f-cb61-4f29-b9ab-2dc7751d5e4e"
"Michelin Wild XC 29"" 2.35"" Racing","michelin","wild xc","tyre",2000,"22b52632-e89c-4581-bbbe-808c3629f182"
"OnOff 2-Pieces CNC 140mm 6-Bolt","onoff","2-pieces cnc","brake-rotor",10000,"491cb19c-164d-4e47-baab-6c4b9371eea3"
"OnOff 2-Pieces CNC 160mm 6-Bolt","onoff","2-pieces cnc","brake-rotor",10000,"db94aaf4-2737-48dd-95fd-d7aa6f042298"
"OnOff 2-Pieces CNC 180mm 6-Bolt","onoff","2-pieces cnc","brake-rotor",10000,"57d9ff4d-6dee-4b29-bc1c-8ca842b3a92e"
"OnOff 2-Pieces CNC 203mm 6-Bolt","onoff","2-pieces cnc","brake-rotor",10000,"7db31cc4-921e-41bb-8dea-3ec058ff8dcd"
"OnOff BCD104 12-speed 30T","onoff","bcd104","chainrings",10000,"6d013668-7f53-40c9-beff-e925823f92eb"
"OnOff BCD104 12-speed 32T","onoff","bcd104","chainrings",10000,"db8b828e-f026-46f7-801a-abd07864664d"
"OnOff BCD104 12-speed 34T","onoff","bcd104","chainrings",10000,"2e4bbdd8-fb28-4420-8fb5-67f286c8546f"
"OnOff BCD104 12-speed 36T","onoff","bcd104","chainrings",10000,"1a58cc2f-859c-49e5-a9fe-5f633cb0bc29"
"OnOff BCD104 Oval 12-speed 32T","onoff","bcd104 oval","chainrings",10000,"1639513b-a2b9-4dce-98ba-79039ef74fa0"
"OnOff BCD104 Oval 12-speed 34T","onoff","bcd104 oval","chainrings",10000,"8aba98a0-d9c6-4095-b763-49685b1b592f"
"OnOff Boost Direct Mount 12-speed 30T","onoff","boost direct mount","chainrings",10000,"1ec84b09-a29b-4732-ba7c-44ef2cbf7e27"
"OnOff Boost Direct Mount 12-speed 32T","onoff","boost direct mount","chainrings",10000,"ccca4d47-80d0-41f9-a061-c734e39529af"
"OnOff Boost Direct Mount 12-speed 34T","onoff","boost direct mount","chainrings",10000,"216fdc83-c19f-4c0f-ad42-55d48590a8b0"
"OnOff Boost Direct Mount Oval 12-speed 30T","onoff","boost direct mount oval","chainrings",10000,"2bdb6442-da8c-4a7f-9fdd-9608f59f118e"
"OnOff Boost Direct Mount Oval 12-speed 32T","onoff","boost direct mount oval","chainrings",10000,"a8090c6a-aaf1-46ca-91d1-c0387bac45b2"
"OnOff Boost Direct Mount Oval 12-speed 34T","onoff","boost direct mount oval","chainrings",10000,"20a6e97d-721f-4b4b-9cd2-834b86a9202c"
"OnOff Claw Black","onoff","claw","pedals",800,"541108ee-6ed5-40cf-b481-8e683726be3e"
"OnOff Claw V2 Black","onoff","claw v2","pedals",800,"b4add7d0-552d-4780-b074-b8ab10f7b2de"
"OnOff Claw White","onoff","claw","pedals",800,"f5d59c79-9aa5-4af5-bfbd-32e99b2d253c"
"OnOff Direct Mount Oval 12-speed 30T","onoff","direct mount oval","chainrings",10000,"9c22cd3e-f3fb-4d47-8105-95a3b7cb0014"
"OnOff Direct Mount Oval 12-speed 32T","onoff","direct mount oval","chainrings",10000,"43b97bdf-4b5a-45a6-8113-56e5562e0473"
"OnOff Direct Mount Oval 12-speed 34T","onoff","direct mount oval","chainrings",10000,"f09279b6-ee24-4f2f-8f3f-6e016f365463"
"OnOff Direct Mount Single 12-speed 28T","onoff","direct mount single","chainrings",10000,"eb990a70-be82-4e15-9e88-f664a783c015"
"OnOff Direct Mount Single 12-speed 30T","onoff","direct mount single","chainrings",10000,"b8f23cd6-62e3-4877-ae19-695f2819b149"
"OnOff Direct Mount Single 12-speed 32T","onoff","direct mount single","chainrings",10000,"d143bbf6-04a5-4620-a23c-09dc5402118c"
"OnOff Direct Mount Single 12-speed 34T","onoff","direct mount single","chainrings",10000,"e34b6413-f0db-4def-bf27-733a492b70c0"
"OnOff Direct Mount Single 12-speed 36T","onoff","direct mount single","chainrings",10000,"4e609a33-412a-4dfc-97d2-9b900d81c6e7"
"OnOff Floating Cooler 160mm 6-Bolt","onoff","floating cooler","brake-rotor",10000,"afac575c-fc00-4055-98ec-6e65b91e5032"
"OnOff Floating Cooler 180mm 6-Bolt","onoff","floating cooler","brake-rotor",10000,"3caf7ea1-706e-4bcf-a8d7-c7ce092299e6"
"OnOff Floating Cooler 203mm 6-Bolt","onoff","floating cooler","brake-rotor",10000,"976a2659-5ddd-4567-8974-fc53c20fb00c"
"OnOff Hook Anthracite","onoff","hook","pedals",800,"32e885f4-2e33-4882-8713-4ec416fa8153"
"OnOff Hook Green","onoff","hook","pedals",800,"f1ac0764-ce6d-4620-8dda-99616cc50d5d"
"OnOff Hook Pruple","onoff","hook","pedals",800,"a3bb7ebb-f980-4b00-a944-77a7e6ca1532"
"OnOff Pija 110mm","onoff","pija","seat-post",,"d45a95df-df47-4a9c-9e31-1037743a2fb4"
"OnOff Pija 125mm","onoff","pija","seat-post",,"dcba2b1f-4da2-4937-a6aa-14fe703d9b9f"
"OnOff Pija 150mm","onoff","pija","seat-post",,"c17f4665-b934-4814-873e-31fe74d8c9d0"
"OnOff Pija 170mm","onoff","pija","seat-post",,"0f4bdaa0-7078-4b53-abee-db999c0c98b3"
"OnOff Pija 200mm","onoff","pija","seat-post",,"587d82af-ab43-4fac-873c-532831dd5ebc"
"OnOff Pija SL Edition 125mm","onoff","pija sl edition","seat-post",,"815ef927-ea8b-4383-8744-958eb5ff43fb"
"OnOff Pija SL Edition 350mm","onoff","pija sl edition","seat-post",,"1b006cb0-6285-439f-b5a1-f42bbef87b93"
"OnOff Pija SL Edition 70mm","onoff","pija sl edition","seat-post",,"a736a7a7-0dce-4baa-a500-c7ba88a830f2"
"OnOff Resin Black","onoff","resin","pedals",800,"dd8ab115-1b2b-4847-ac19-be7d9203fced"
"OnOff Resin Gray","onoff","resin","pedals",800,"fbb7ab8e-94f9-4b10-a19e-c3d0ff45f875"
"OnOff Resin Green","onoff","resin","pedals",800,"34ca07a9-93fb-4153-82ab-1b834d393186"
"OnOff Resin Red","onoff","resin","pedals",800,"6737d011-9aba-4b52-b32e-1b4b2ac053d6"
